RespondentId,ArticleId,ExternalId,Partisanship,Polarity,Pro-,Anti-
25846189,2915815,10679555,Redelijk onbevooroordeeld,Progressief,Eigenlijk te gek voor woorden dat er op dit onderwerp nieuws gescoord kan worden. De eerlijke al oude stelling is gelijke beloning voor gelijk werk.,
25846189,2915825,10679685,Onbevooroordeeld,Progressief,,
25846202,2984812,10775021,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846202,2984841,10775150,Onbevooroordeeld,Niet bevooroordeeld,,
25846202,2985128,10776704,Onbevooroordeeld,Niet bevooroordeeld,,
25846202,2985260,10777359,Onbevooroordeeld,Niet bevooroordeeld,,
25846212,2956826,10742071,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846212,2956830,10742077,Onbevooroordeeld,Niet bevooroordeeld,,
25846212,2956832,10742083,Onbevooroordeeld,Niet bevooroordeeld,,
25846212,2956833,10742084,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956580,10740500,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956587,10740517,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956588,10740518,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956590,10740520,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956591,10740521,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956592,10740522,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956600,10740614,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956601,10740622,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956803,10741844,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846215,2956804,10741845,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956805,10741846,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956825,10742069,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25846215,2956827,10742073,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956828,10742075,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956829,10742076,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956830,10742077,Onbevooroordeeld,Weet niet,,
25846215,2956832,10742083,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956833,10742084,Onbevooroordeeld,Niet bevooroordeeld,,
25846215,2956840,10742224,Onbevooroordeeld,Niet bevooroordeeld,,
25846231,2943504,10726003,Onbevooroordeeld,Niet bevooroordeeld,Nee heel feitelijk,Nee heel feitelijk
25846231,2943511,10726066,Redelijk onbevooroordeeld,Links,"De Volkskrant heeft een ietwat linkse inslag, waar ik blij mee ben. Ik vind het goed dat FVD kritisch aangepakt wordt","Kritisch richting FVD, maar dat is terecht"
25846239,2961381,10746920,Onbevooroordeeld,Niet bevooroordeeld,,
25846253,2964001,10749021,Enigszins bevooroordeeld,Rechts;Niet bevooroordeeld,geen onderscheid maken of wel of NIET !!! maar dan wel eerlijk ,
25846253,2964047,10750172,Onbevooroordeeld,Niet bevooroordeeld,rampzalig !! ,jammer 
25846253,2964048,10750447,Enigszins bevooroordeeld,Progressief,bizar nog meer buitenlanders binnen halen die uitkering krijgen om NIKS en onze eigen mensen krijgen NIKS !! ,bizarrr 
25846253,2964053,10750589,Weet niet / onmogelijk om te bepalen,Rechts,niet voor niks de grootste partij nu de pvv heeft kansen gehad en laten liggen mensen zijn het beu tijd voor nieuwe wind !! ,nee 
25846253,2964059,10751010,Onbevooroordeeld,Progressief,tijd voor nieuwe parlement zonder Brexit !!! ,tijd om te gaan may 
25846253,2964129,10751994,Enigszins bevooroordeeld,Progressief,"niks pro ,de waarheid !!!",nee 
25846256,2979073,10766847,Onbevooroordeeld,Niet bevooroordeeld,,
25846256,2979378,10768704,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846256,2979379,10768705,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25846256,2979382,10768708,Onbevooroordeeld,Niet bevooroordeeld,,
25846276,2954101,10742191,Enigszins bevooroordeeld,Conservatief,,
25846276,2959023,10740396,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846309,2943459,10724257,Onbevooroordeeld,Niet bevooroordeeld,,
25846309,2943504,10726003,Onbevooroordeeld,Niet bevooroordeeld,,
25846309,2943505,10726004,Onbevooroordeeld,Niet bevooroordeeld,,
25846309,2943511,10726066,Onbevooroordeeld,Niet bevooroordeeld,,
25846315,2987793,10778486,Enigszins bevooroordeeld,Anders,,
25846315,2987801,10778639,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846315,2987916,10780211,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846315,2987937,10780524,Redelijk onbevooroordeeld,Anders,,besluitvorming Gemeente Hengelo
25846315,2987940,10780529,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846315,2987942,10780547,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846329,2871153,10593552,Redelijk onbevooroordeeld,Rechts;Conservatief,teveel gericht op vvd,
25846332,2963444,10749033,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846332,2963542,10750588,Onbevooroordeeld,Niet bevooroordeeld,,
25846332,2963543,10750589,Weet niet / onmogelijk om te bepalen,Weet niet,ikzelf ben bevooroordeeld dus is het moeilijk een goed oordeel te geven,Zie hier boven
25846332,2963553,10750701,Onbevooroordeeld,Niet bevooroordeeld,,
25846332,2963559,10750707,Onbevooroordeeld,Niet bevooroordeeld,"het zijn 2 tegenstanders van elkaar die beide een stukje , de een wat meer dan de ander gelijk hebben",
25846332,2963560,10750709,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846332,2963583,10751494,Onbevooroordeeld,Niet bevooroordeeld,,
25846332,2963586,10751497,Onbevooroordeeld,Niet bevooroordeeld,,
25846332,2963587,10751498,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846332,2963589,10751500,Onbevooroordeeld,Niet bevooroordeeld,,
25846332,2963590,10751501,Bevooroordeeld,Anders,te eenzijdig bekeken,
25846332,2963592,10751503,Onbevooroordeeld,Niet bevooroordeeld,,
25846337,2966144,10750666,Redelijk onbevooroordeeld,Progressief,,
25846345,2978918,10766115,Onbevooroordeeld,Niet bevooroordeeld,,
25846345,2978999,10766511,Onbevooroordeeld,Niet bevooroordeeld,,
25846351,2916523,10680660,Onbevooroordeeld,Niet bevooroordeeld,,
25846351,2916583,10683404,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846355,2912418,10672749,Onbevooroordeeld,Niet bevooroordeeld,,
25846355,2912429,10672775,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846355,2912443,10673250,Onbevooroordeeld,Niet bevooroordeeld,,
25846355,2912459,10674428,Redelijk onbevooroordeeld,Rechts,,
25846355,2912460,10674429,Onbevooroordeeld,Niet bevooroordeeld,,
25846357,2943458,10724256,Onbevooroordeeld,Niet bevooroordeeld,,
25846357,2943464,10724475,Onbevooroordeeld,Niet bevooroordeeld,,
25846357,2943470,10724596,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846357,2943504,10726003,Onbevooroordeeld,Niet bevooroordeeld,,
25846357,2943505,10726004,Onbevooroordeeld,Niet bevooroordeeld,,
25846357,2943508,10726007,Onbevooroordeeld,Niet bevooroordeeld,,
25846357,2943509,10726008,Onbevooroordeeld,Niet bevooroordeeld,,
25846380,2979072,10766846,Redelijk onbevooroordeeld,Weet niet,,
25846380,2979073,10766847,Redelijk onbevooroordeeld,Weet niet,,
25846387,2871118,10592823,Onbevooroordeeld,Niet bevooroordeeld,,
25846387,2871151,10593548,Onbevooroordeeld,Conservatief,,
25846387,2871153,10593552,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846400,2974508,10766162,Bevooroordeeld,Weet niet,,
25846400,2974535,10767321,Onbevooroordeeld,Niet bevooroordeeld,,
25846400,2974548,10767936,Onbevooroordeeld,Niet bevooroordeeld,,
25846400,2974566,10768817,Bevooroordeeld,Progressief,,
25846400,2974568,10768819,Onbevooroordeeld,Weet niet,,
25846404,2961756,10746704,Enigszins bevooroordeeld,Links,,
25846404,2961796,10747305,Onbevooroordeeld,Niet bevooroordeeld,,
25846404,2961803,10747314,Onbevooroordeeld,Niet bevooroordeeld,,
25846404,2961806,10747337,Onbevooroordeeld,Niet bevooroordeeld,,
25846404,2961825,10748052,Enigszins bevooroordeeld,Links;Conservatief,,
25846414,2915722,10676955,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,..,...
25846415,2956588,10740518,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846415,2956832,10742083,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846415,2956840,10742224,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846430,2960282,10745163,Onbevooroordeeld,Niet bevooroordeeld,,
25846430,2960342,10748016,Enigszins bevooroordeeld,Links,,
25846431,2910555,10670840,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846442,2871119,10592824,Onbevooroordeeld,Niet bevooroordeeld,,
25846442,2871147,10593544,Onbevooroordeeld,Niet bevooroordeeld,,
25846442,2871151,10593548,Redelijk onbevooroordeeld,Links,,
25846442,2871153,10593552,Onbevooroordeeld,Niet bevooroordeeld,,
25846442,2959110,10740634,Redelijk onbevooroordeeld,Links,,
25846442,2959176,10740965,Onbevooroordeeld,Niet bevooroordeeld,,
25846442,2959239,10741448,Onbevooroordeeld,Niet bevooroordeeld,,
25846442,2959266,10741532,Onbevooroordeeld,Niet bevooroordeeld,,
25846442,2959339,10741949,Redelijk onbevooroordeeld,Links,,
25846442,2959341,10741951,Redelijk onbevooroordeeld,Links,,
25846449,2985960,10777620,Bevooroordeeld,Weet niet,,
25846449,2985961,10777621,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2985963,10777623,Bevooroordeeld,Links;Progressief,,
25846449,2985964,10777624,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2985965,10777625,Bevooroordeeld,Weet niet,,
25846449,2985985,10777816,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2985986,10777817,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2985987,10777828,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2985988,10777829,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2985990,10777832,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2985991,10777833,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2986001,10777845,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2986004,10777848,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2986005,10777849,Onbevooroordeeld,Niet bevooroordeeld,,
25846449,2986007,10777851,Onbevooroordeeld,Niet bevooroordeeld,,
25846497,2969102,10754145,Enigszins bevooroordeeld,Anders,"soms beetje zeurig,",
25846497,2969103,10754146,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,"vindt het geen artikel voor AD, zeke rniet de volume, zijn wel andere items die aandacht verdient",
25846497,2969309,10755457,Onbevooroordeeld,Niet bevooroordeeld,ik vind haar  met 2 benen op de grond staat en zeer realistisch schrijft,
25846498,2960280,10745161,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846498,2960306,10746368,Enigszins bevooroordeeld,Progressief,Ik maak eruit op dat de auteur voor aanscherping van regels is bij het vervoer van vee,
25846537,2912418,10672749,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846537,2912420,10672751,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846537,2912421,10672752,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846537,2912443,10673250,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846537,2912459,10674428,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846561,2959023,10740396,Bevooroordeeld,Anders,dit gaat over de mening van lezers en is daarmee gekleurd en bevooroordeeld,dit gaat over de mening van lezers en is daarmee gekleurd en bevooroordeeld
25846561,2959110,10740634,Enigszins bevooroordeeld,Links,"Ondanks dat mijn politieke voorkeur anders is, vind ik het niet juist dat een artikel positief schrijft over de mening van cabaretier die een ongenuanceerd beeld schetst",anit de kiezers van PVV of FvD
25846594,2974062,10761024,Onbevooroordeeld,Weet niet,weet niet,weet niet
25846594,2974068,10761893,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,geen idee,geen idee
25846594,2974079,10762971,Onbevooroordeeld,Niet bevooroordeeld,geen idee,geen idee
25846594,2974100,10765377,Onbevooroordeeld,Niet bevooroordeeld,geen idee,geen idee
25846594,2974104,10765385,Weet niet / onmogelijk om te bepalen,Weet niet,geen idee,geen idee
25846597,2913840,10676584,Onbevooroordeeld,Niet bevooroordeeld,,
25846597,2913841,10676591,Onbevooroordeeld,Niet bevooroordeeld,,
25846597,2913921,10676955,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25846597,2913922,10676970,Enigszins bevooroordeeld,Rechts,,
25846597,2914084,10678012,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846597,2914086,10678022,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846632,2967178,10755793,Bevooroordeeld,Progressief,anti-brexit,
25846639,2973390,10766113,Onbevooroordeeld,Niet bevooroordeeld,,
25846639,2978999,10766511,Onbevooroordeeld,Weet niet,,
25846639,2979073,10766847,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963166,10749319,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963167,10749320,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963172,10749354,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963173,10749478,Redelijk onbevooroordeeld,Progressief,,
25846649,2963174,10749479,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963183,10749621,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963184,10749623,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963193,10750104,Enigszins bevooroordeeld,Progressief,,
25846649,2963194,10750105,Redelijk onbevooroordeeld,Conservatief,,
25846649,2963195,10750212,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963204,10750403,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963210,10751306,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963211,10751307,Enigszins bevooroordeeld,Conservatief,,
25846649,2963212,10751308,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963214,10751310,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963215,10751311,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963216,10751312,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963217,10751313,Onbevooroordeeld,Niet bevooroordeeld,,
25846649,2963218,10751314,Redelijk onbevooroordeeld,Weet niet,,
25846649,2963219,10751315,Onbevooroordeeld,Niet bevooroordeeld,,
25846666,3000204,10795296,Onbevooroordeeld,Niet bevooroordeeld,,
25846666,3000205,10795299,Onbevooroordeeld,Niet bevooroordeeld,,
25846666,3000219,10795341,Onbevooroordeeld,Niet bevooroordeeld,,
25846666,3000221,10795345,Onbevooroordeeld,Niet bevooroordeeld,,
25846666,3000233,10795455,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846666,3000241,10795471,Weet niet / onmogelijk om te bepalen,Anders,redelijk conservatief met een links randje,
25846669,3001798,10796126,Bevooroordeeld,Weet niet,,
25846669,3001903,10798687,Redelijk onbevooroordeeld,Weet niet,,
25846669,3001955,10799171,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846671,2981176,10771630,Onbevooroordeeld,Niet bevooroordeeld,,
25846671,2981183,10771795,Onbevooroordeeld,Niet bevooroordeeld,,
25846671,2981237,10772704,Enigszins bevooroordeeld,Anders,,
25846671,2981247,10773073,Onbevooroordeeld,Niet bevooroordeeld,,
25846671,2981249,10773075,Onbevooroordeeld,Niet bevooroordeeld,,
25846671,2981661,0,Onbevooroordeeld,Niet bevooroordeeld,,
25846675,2967160,10755120,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846675,2967173,10755421,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846684,2995551,10791172,Redelijk onbevooroordeeld,Anders,Over het algemeen ervaar ik deze colums als bevooroordeeld voor gezond verstand en niet zo zeer voor een bepaalde richting of overtuiging. ,Over het algemeen anti -domme gemmenplaatsen of extremistische standpunten zonder redelijke basis. 
25846704,2943459,10724257,Bevooroordeeld,Progressief,,
25846704,2943463,10724474,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846704,2943464,10724475,Enigszins bevooroordeeld,Progressief,,
25846704,2943470,10724596,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846704,2943473,10724604,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846704,2943504,10726003,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846704,2943506,10726005,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846704,2943511,10726066,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846709,2987778,10778380,Onbevooroordeeld,Niet bevooroordeeld,,
25846709,2987794,10778487,Onbevooroordeeld,Niet bevooroordeeld,,
25846709,2987795,10778488,Onbevooroordeeld,Niet bevooroordeeld,,
25846709,2987916,10780211,Onbevooroordeeld,Niet bevooroordeeld,,
25846709,2987942,10780547,Onbevooroordeeld,Niet bevooroordeeld,,
25846709,2987943,10780548,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846709,3005198,10800986,Onbevooroordeeld,Niet bevooroordeeld,,
25846709,3005220,10801124,Onbevooroordeeld,Niet bevooroordeeld,,
25846709,3005245,10801598,Onbevooroordeeld,Niet bevooroordeeld,,
25846709,3005285,10802215,Enigszins bevooroordeeld,Niet bevooroordeeld,pro gemeente enschede,
25846709,3005286,10802216,Onbevooroordeeld,Niet bevooroordeeld,,
25846714,2956580,10740500,Bevooroordeeld,Progressief,,
25846714,2956583,10740513,Onbevooroordeeld,Niet bevooroordeeld,,
25846714,2956584,10740514,Onbevooroordeeld,Niet bevooroordeeld,,
25846714,2956588,10740518,Onbevooroordeeld,Niet bevooroordeeld,,
25846714,2956590,10740520,Enigszins bevooroordeeld,Conservatief,,
25846714,2956600,10740614,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846714,2956601,10740622,Enigszins bevooroordeeld,Weet niet,,
25846714,2956803,10741844,Bevooroordeeld,Links,,
25846714,2956804,10741845,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846714,2956805,10741846,Onbevooroordeeld,Niet bevooroordeeld,,
25846714,2956826,10742071,Onbevooroordeeld,Niet bevooroordeeld,,
25846714,2956830,10742077,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846714,2956832,10742083,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846714,2956833,10742084,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846714,2956840,10742224,Onbevooroordeeld,Niet bevooroordeeld,,
25846730,2919158,10684791,Onbevooroordeeld,Niet bevooroordeeld,,
25846730,2919197,10686200,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846746,2985960,10777620,Bevooroordeeld,Anders,pro-hoogbegaafden pro-hoogopgeleiden ,anti-mensen met een lager IQ
25846746,2985961,10777621,Onbevooroordeeld,Niet bevooroordeeld,,
25846746,2985962,10777622,Onbevooroordeeld,Niet bevooroordeeld,,
25846746,2985963,10777623,Extreem bevooroordeeld,Links,pro-links,anti-VVD anti-conservatieven anti-verkeer
25846746,2985964,10777624,Onbevooroordeeld,Niet bevooroordeeld,,
25846746,2985965,10777625,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846746,2985984,10777814,Onbevooroordeeld,Niet bevooroordeeld,,
25846746,2985989,10777830,Onbevooroordeeld,Niet bevooroordeeld,,
25846746,2985990,10777832,Onbevooroordeeld,Niet bevooroordeeld,,
25846746,2986000,10777844,Onbevooroordeeld,Niet bevooroordeeld,,
25846746,2986001,10777845,Onbevooroordeeld,Niet bevooroordeeld,,
25846746,2986002,10777846,Onbevooroordeeld,Niet bevooroordeeld,,
25846746,2986003,10777847,Enigszins bevooroordeeld,Progressief,pro vrijheid van meningsuiting en pro vrijer denken over conservatisme in religie,anti conservatieven anti extremisme
25846746,2986004,10777848,Onbevooroordeeld,Niet bevooroordeeld,,
25846746,2986005,10777849,Onbevooroordeeld,Niet bevooroordeeld,,
25846785,2923023,10686348,Enigszins bevooroordeeld,Progressief,,
25846785,2923025,0,Enigszins bevooroordeeld,Anders,,
25846785,2923026,10685498,Bevooroordeeld,Conservatief,,
25846785,2923027,10685499,Onbevooroordeeld,Niet bevooroordeeld,,
25846785,2923029,10685997,Bevooroordeeld,Links,,
25846802,2974104,10765385,Onbevooroordeeld,Niet bevooroordeeld,,
25846802,2974109,10765488,Onbevooroordeeld,Niet bevooroordeeld,,
25846820,2912499,10672773,Onbevooroordeeld,Niet bevooroordeeld,,
25846820,2912559,10674292,Onbevooroordeeld,Niet bevooroordeeld,,
25846820,2912560,10674293,Onbevooroordeeld,Niet bevooroordeeld,,
25846828,2983012,10775942,Onbevooroordeeld,Niet bevooroordeeld,,
25846828,2983019,10776198,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,Ik vind het een redelijk genuanceerd artikel waarin verschillende meningen naar voren komen,
25846828,2983028,10776504,Weet niet / onmogelijk om te bepalen,Anders,"Ik vind dat dit artikel vooral een mening geeft over iets, ik zou zelf de term bevooroordeeld hierbij niet zo snel gebruiken...",
25846841,2956579,10740499,Onbevooroordeeld,Niet bevooroordeeld,,
25846841,2956825,10742069,Onbevooroordeeld,Niet bevooroordeeld,,
25846841,2956826,10742071,Onbevooroordeeld,Progressief,,
25846841,2956830,10742077,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25846841,2956832,10742083,Onbevooroordeeld,Links,,
25846841,2956833,10742084,Onbevooroordeeld,Niet bevooroordeeld,,
25846846,2985960,10777620,Bevooroordeeld,Anders,"Is elke mening die goed onderhoud is te beoordelen als bevooroordeeld?
Ik vind het heel vervelend omhels inventieve artikelen, die je op eenander been zettenin deze bekrompen context te moeten beoordelen",
25846846,2985984,10777814,Redelijk onbevooroordeeld,Anders,Er wordt stelling genomen. We hebben afspraken maar die kunnen ontdoken worden zonder dat het ontduiken strafbaar is. Ben je dan slim of aso?,"Ik ga uit dat de geldende regels gehanteerd worden. Als een politieke partij een meerderheid heeft zodat regels veranderen,  Is dat weer het uitgangspunt."
25846846,2985985,10777816,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846846,2985987,10777828,Onbevooroordeeld,Anders,Informatief,
25846846,2985988,10777829,Onbevooroordeeld,Niet bevooroordeeld,,
25846846,2986000,10777844,Onbevooroordeeld,Niet bevooroordeeld,,
25846846,2986004,10777848,Onbevooroordeeld,Niet bevooroordeeld,,
25846846,2986005,10777849,Onbevooroordeeld,Anders,Bijzondere informatie,
25846848,3003839,10801595,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846848,3003846,10802103,Onbevooroordeeld,Niet bevooroordeeld,,
25846855,2974750,10763243,Enigszins bevooroordeeld,Weet niet,,
25846877,2974535,10767321,Onbevooroordeeld,Niet bevooroordeeld,,
25846877,2974555,10768010,Onbevooroordeeld,Niet bevooroordeeld,,
25846877,2974566,10768817,Onbevooroordeeld,Niet bevooroordeeld,,
25846884,2964048,10750447,Enigszins bevooroordeeld,Links,,
25846890,2945522,10726541,Onbevooroordeeld,Niet bevooroordeeld,,
25846890,2945525,10726545,Onbevooroordeeld,Niet bevooroordeeld,,
25846897,3001798,10796126,Redelijk onbevooroordeeld,Progressief,,
25846897,3001799,10796131,Onbevooroordeeld,Links,,
25846897,3001825,10796936,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846897,3001829,10796947,Redelijk onbevooroordeeld,Weet niet,,
25846897,3001903,10798687,Redelijk onbevooroordeeld,Progressief,,
25846897,3001905,10798690,Redelijk onbevooroordeeld,Weet niet,,
25846897,3001946,10799160,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846897,3001953,10799169,Onbevooroordeeld,Weet niet,,
25846897,3001955,10799171,Redelijk onbevooroordeeld,Weet niet,,
25846902,3001797,10796117,Onbevooroordeeld,Niet bevooroordeeld,,
25846902,3001801,10796133,Onbevooroordeeld,Niet bevooroordeeld,,
25846902,3001821,10796894,Onbevooroordeeld,Niet bevooroordeeld,,
25846902,3001902,10798672,Onbevooroordeeld,Niet bevooroordeeld,,
25846902,3001952,10799168,Onbevooroordeeld,Niet bevooroordeeld,,
25846906,3005201,10800989,Onbevooroordeeld,Niet bevooroordeeld,,
25846918,2954846,10740776,Onbevooroordeeld,Niet bevooroordeeld,,
25846918,2954847,10740777,Onbevooroordeeld,Niet bevooroordeeld,,
25846918,2954900,10742575,Onbevooroordeeld,Niet bevooroordeeld,,
25846918,2954901,10742576,Enigszins bevooroordeeld,Links,,
25846918,2954902,10742577,Onbevooroordeeld,Niet bevooroordeeld,,
25846918,2954903,10742655,Redelijk onbevooroordeeld,Progressief,,
25846918,2954904,10742658,Redelijk onbevooroordeeld,Progressief,,
25846919,2987794,10778487,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846919,2987940,10780529,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846919,2987942,10780547,Onbevooroordeeld,Niet bevooroordeeld,,
25846931,2960340,10747795,Enigszins bevooroordeeld,Conservatief,,
25846936,3001952,10799168,Redelijk onbevooroordeeld,Weet niet,,
25846936,3001955,10799171,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846942,2919156,10684787,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846942,2919157,10684788,Redelijk onbevooroordeeld,Weet niet,,
25846942,2919198,10686201,Redelijk onbevooroordeeld,Weet niet,,
25846942,2919205,10686241,Redelijk onbevooroordeeld,Weet niet,,
25846942,2919216,10686865,Redelijk onbevooroordeeld,Weet niet,,
25846955,2978904,10766054,Weet niet / onmogelijk om te bepalen,Weet niet,,
25846955,2978928,10766159,Bevooroordeeld,Rechts,,
25846955,2979073,10766847,Redelijk onbevooroordeeld,Conservatief,,
25846955,2979379,10768705,Bevooroordeeld,Progressief,,
25846956,3007305,10804782,Onbevooroordeeld,Niet bevooroordeeld,,
25846956,3007355,10805514,Redelijk onbevooroordeeld,Progressief,,
25846956,3007361,10805526,Bevooroordeeld,Rechts,pro-westen,
25846956,3007423,10806583,Redelijk onbevooroordeeld,Rechts,,
25846956,3007426,10806586,Onbevooroordeeld,Niet bevooroordeeld,,
25846956,3007428,10806590,Onbevooroordeeld,Niet bevooroordeeld,,
25846956,3007429,10806591,Enigszins bevooroordeeld,Links,,
25846960,2961729,10745657,Onbevooroordeeld,Niet bevooroordeeld,,
25846960,2961756,10746704,Onbevooroordeeld,Niet bevooroordeeld,,
25846960,2961782,10747044,Onbevooroordeeld,Niet bevooroordeeld,,
25846960,2961800,10747311,Onbevooroordeeld,Niet bevooroordeeld,,
25846960,2961825,10748052,Onbevooroordeeld,Niet bevooroordeeld,,
25846964,2945853,10728862,Onbevooroordeeld,Niet bevooroordeeld,,
25846964,2946125,10730579,Onbevooroordeeld,Niet bevooroordeeld,,
25846964,2949298,10728106,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846964,2949437,10728877,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846964,2949696,10730572,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846964,2949698,10730575,Onbevooroordeeld,Niet bevooroordeeld,,
25846964,2949699,10730576,Onbevooroordeeld,Niet bevooroordeeld,,
25846964,2949730,10730732,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846964,2949732,10730734,Enigszins bevooroordeeld,Progressief,,
25846964,3006233,10805453,Onbevooroordeeld,Niet bevooroordeeld,,
25846964,3008311,0,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25846964,3008452,10804015,Redelijk onbevooroordeeld,Rechts,,
